"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1067695|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus tentans|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|tentans||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L3|Static|Fresh water|Lab|NR|Formulation||580||290||1140|ug/L|||||||||||||||||Formulation||0.58||0.29||1.14|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|7153|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1031422|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus sp.|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|sp.||Insects/Spiders; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||60||NR||NR|ug/L|||||||||||||||||Total||0.06||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|7152|Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1067689|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus tentans|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|tentans||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L2|Static|Fresh water|Lab|NR|Formulation||23400||11600||47100|ug/L|||||||||||||||||Formulation||23.4||11.6||47.1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|7153|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067706|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus riparius|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|riparius||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L3|Static|Fresh water|Lab|NR|Formulation||750||NR||NR|ug/L|||||||||||||||||Formulation||0.75||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|315576|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067697|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus tentans|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|tentans||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L4|Static|Fresh water|Lab|NR|Formulation||32300||16100||64800|ug/L|||||||||||||||||Formulation||32.3||16.1||64.8|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|7153|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067707|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus riparius|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|riparius||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L3|Static|Fresh water|Lab|NR|Formulation||240||NR||NR|ug/L|||||||||||||||||Formulation||0.24||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|315576|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067701|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus riparius|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|riparius||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L1|Static|Fresh water|Lab|NR|Formulation||1690||1170||2450|ug/L|||||||||||||||||Formulation||1.69||1.17||2.45|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|315576|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067708|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus riparius|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|riparius||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L3|Static|Fresh water|Lab|NR|Formulation||230||NR||NR|ug/L|||||||||||||||||Formulation||0.23||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|315576|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067711|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus riparius|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|riparius||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L4|Static|Fresh water|Lab|NR|Formulation||790||590||1060|ug/L|||||||||||||||||Formulation||0.79||0.59||1.06|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|315576|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067696|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus tentans|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|tentans||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L3|Static|Fresh water|Lab|NR|Formulation||280||160||530|ug/L|||||||||||||||||Formulation||0.28||0.16||0.53|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|7153|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067705|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus riparius|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|riparius||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L2|Static|Fresh water|Lab|NR|Formulation||220||160||290|ug/L|||||||||||||||||Formulation||0.22||0.16||0.29|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|315576|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067688|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus tentans|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|tentans||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L1|Static|Fresh water|Lab|NR|Formulation||2280||1570||3310|ug/L|||||||||||||||||Formulation||2.28||1.57||3.31|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|7153|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067698|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus tentans|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|tentans||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L4|Static|Fresh water|Lab|NR|Formulation||6860||3660||12870|ug/L|||||||||||||||||Formulation||6.86||3.66||12.87|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|7153|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1153421|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Aedes aegypti|Yellow Fever Mosquito|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Culicidae|Aedes|aegypti||Insects/Spiders; Standard Test Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||290||NR||NR|ug/L|||||||||||||||||Total||0.29||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|HG (II)|7159|Insufficient|Not coded|||TOXIC BEH, SAFE CONC, APPLICATION FACTOR| |||||||NR|||||||NR|||||||||||||NR|   |Abbasi,S.A., P.C. Nipaney, and R. Soni|13255|Studies on Environmental Management of Mercury (II), Chromium (VI) and Zinc (II) with Respect to the Impact on Some Arthropods and Protozoans - Toxicity of Zinc (II)|Int. J. Environ. Stud.32:181-187|1988|
1120428|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Brachionus calyciflorus|Rotifer|Animalia|Rotifera|||Monogononta|Ploima|Brachionidae|Brachionus|calyciflorus||Invertebrates; Standard Test Species|Neonate||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||60||54||66|ug/L|||||||||||||||||Total||0.06||0.054||0.066|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|104777|Satisfactory|Not coded|||DIESEL FUEL, TEMP, AGE, SALINITY EFFECTS| ||25|||||C|||||||NR|||||||||||||NR|   |Snell,T.W., B.D. Moffat, C. Janssen, and G. Persoone|9385|Acute Toxicity Tests Using Rotifers IV.  Effects of Cyst Age, Temperature, and Salinity on the Sensitivity of Brachionus calyciflorus|Ecotoxicol. Environ. Saf.21(3): 308-317|1991|
1160527|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Brachionus plicatilis|Rotifer|Animalia|Rotifera|||Monogononta|Ploima|Brachionidae|Brachionus|plicatilis||Invertebrates; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||610||NR||NR|ug/L|||||||||||||||||Total||0.61||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|10195|Not reported|Not coded||FDA AND DMSO ADDED|COEFFICIENT OF VARIATION| |||||||NR|||||||NR|||||||||||||NR|   |Moffat,B.D., and T.W. Snell|14223|Rapid Toxicity Assessment Using an In Vivo Enzyme Test for Brachionus plicatilis (Rotifera)|Ecotoxicol. Environ. Saf.30:47-53|1995|
1196674|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Brachionus calyciflorus|Rotifer|Animalia|Rotifera|||Monogononta|Ploima|Brachionidae|Brachionus|calyciflorus||Invertebrates; Standard Test Species|Neonate||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||60||54||66|ug/L|||||||||||||||||Total||0.06||0.054||0.066|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|104777|Concurrent control|Not coded|||COEFFICIENTS OF VARIATION, TEMP, DIESEL FUEL| |||||||NR|||||||NR|||||||||||||NR|   |Snell,T.W.|17689|New Rotifer Bioassays for Aquatic Toxicology|Final Report, U.S.Army Medical Research and Development Command, Fort Detrick, Frederick, MD:29 p.|1991|
1031424|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Amnicola sp.|Spire Snail|Animalia|Mollusca|||Gastropoda|Neotaenioglossa|Hydrobiidae|Amnicola|sp.||Molluscs|Egg||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||6300||NR||NR|ug/L|||||||||||||||||Total||6.3||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR||Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1054251|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Lamellidens marginalis|Mussel|Animalia|Mollusca|||Bivalvia|Unionoida|Unionidae|Lamellidens|marginalis||Molluscs|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|5.0-6.0 CM|Renewal|Fresh water|Lab|NR|Total||5000||NR||NR|ug/L|||||||||||||||||Total||5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|644998|Insufficient|Not coded|||| |||||||NR|||||||NR|||||||||||||NR|   |Raj,A.I.M., and P.S. Hameed|3776|Effect of Copper, Cadmium and Mercury on Metabolism of the Freshwater Mussel Lamellidens marginalis (Lamarck)|J. Environ. Biol.12(2): 131-135|1991|
1031425|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Amnicola sp.|Spire Snail|Animalia|Mollusca|||Gastropoda|Neotaenioglossa|Hydrobiidae|Amnicola|sp.||Molluscs|Egg||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||2100||NR||NR|ug/L|||||||||||||||||Total||2.1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR||Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1031427|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Amnicola sp.|Spire Snail|Animalia|Mollusca|||Gastropoda|Neotaenioglossa|Hydrobiidae|Amnicola|sp.||Molluscs|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||80||NR||NR|ug/L|||||||||||||||||Total||0.08||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR||Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1049699|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Lamellidens marginalis|Mussel|Animalia|Mollusca|||Bivalvia|Unionoida|Unionidae|Lamellidens|marginalis||Molluscs|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||10000||NR||NR|ug/L|||||||||||||||||Total||10||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|644998|Insufficient|Not coded|||| |||||||NR|||||||NR|||||||||||||NR|   |Hameed,P.S., and A.I.M. Raj|3311|Effects of Copper, Cadmium and Mercury on Crystalline Style of the Freshwater Mussel Lamellidens marginalis (Lamarck)|Indian J. Environ. Health31(2): 131-136|1989|
1031426|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Amnicola sp.|Spire Snail|Animalia|Mollusca|||Gastropoda|Neotaenioglossa|Hydrobiidae|Amnicola|sp.||Molluscs|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||1100||NR||NR|ug/L|||||||||||||||||Total||1.1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR||Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1113930|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Girardia tigrina|Brown Planaria|Animalia|Platyhelminthes|||Turbellaria|Tricladida||Girardia|tigrina||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||270||NR||NR|ug/L|||||||||||||||||Total||0.27||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|6162|Insufficient|Not coded|||50 % POP KILLED AT PH OF 3.95 AND 10.8 WITH INC SURVIVAL| O EFCT CONT/WITHIN THIS RANGE, INC TOXICITY IN TESTS AT 30 C AND HARD 80 MG/L// TESTED IN DARKNESS// ||20|||||C|||||||NR||||7.3||7.9|||||||NR|   O EFCT CONT/WITHIN THIS RANGE, INC TOXICITY IN TESTS AT 30 C AND HARD 80 MG/L// TESTED IN DARKNESS// |See,C.L., A.L.,Jr. Buikema, and J.,Jr. Cairns|8709|The Effects of Selected Toxicants on Survival of Dugesia tigrina (Turbellaria)|ASB Bull.21(2): 82-|1974|
1031414|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Nais sp.|Oligochaete|Animalia|Annelida|||Oligochaeta|Haplotaxida|Naididae|Nais|sp.||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||1900||NR||NR|ug/L|||||||||||||||||Total||1.9||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|74730|Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1031415|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Nais sp.|Oligochaete|Animalia|Annelida|||Oligochaeta|Haplotaxida|Naididae|Nais|sp.||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||1000||NR||NR|ug/L|||||||||||||||||Total||1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|74730|Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
