"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1157830|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Cyprinella lutrensis|Rainbow Dace|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinella|lutrensis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|CEDAR CREEK SHINERS|Flow-through|Fresh water|Lab|NR|Unionized||2.33||2.15||2.53|mg/L|||||||||||||||||Unionized||2.33||2.15||2.53|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|28791|Concurrent control|Not coded|||ACCLIMATION| |||||||NR|||||||NR|||||||||||||NR|   |Hazel,R.H., C.E. Burkhead, and D.G. Huggins|13785|Development of Water Quality Criteria for Ammonia and Total Residual Chlorine for the Protection of Aquatic Life in Two Johnson County, Kansas Streams|ASTM Spec. Tech. Publ.:381-388|1982|
1099800|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Galaxias maculatus|Common Jollytail|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Osmeriformes|Galaxiidae|Galaxias|maculatus||Fish|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.4-1.3 G, 42-62 MM|Renewal|Fresh water|Lab|NR|Unionized||1550||NR||NR|ug/L|||||||||||||||||Unionized||1.55||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|61620|Satisfactory|Not coded|||| ENDPT/GRAPHICAL//||15|||||C|||||||NR||||8.7||9.4|||||||NR|   ENDPT/GRAPHICAL//|Richardson,J.|7154|Acute Toxicity of Ammonia to Juvenile Inanga (Galaxias maculatus)|N. Z. J. Mar. Freshw. Res.25(3): 327-330|1991|
1099801|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Galaxias maculatus|Common Jollytail|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Osmeriformes|Galaxiidae|Galaxias|maculatus||Fish|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.4-1.3 G, 42-62 MM|Renewal|Fresh water|Lab|NR|Unionized||1600||1470||1730|ug/L|||||||||||||||||Unionized||1.6||1.47||1.73|AI mg/L|||||||||||||||||Mortality|Mortality||LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|61620|Satisfactory|Not coded|||| ENDPT/PROBIT//||15|||||C|||||||NR||||8.7||9.4|||||||NR|   ENDPT/PROBIT//|Richardson,J.|7154|Acute Toxicity of Ammonia to Juvenile Inanga (Galaxias maculatus)|N. Z. J. Mar. Freshw. Res.25(3): 327-330|1991|
1291577|7664417|Ammonia|A.R. grade (Analytical Reagent grade)|Unmeasured|Not coded||NR||NR||NR|Lepidocephalichthys guntea|Guntea Loach|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cobitidae|Lepidocephalichthys|guntea||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.50 TO 1.80 G,WTINT, 5.25 TO 5.78/|Renewal|Fresh water|Lab|NR|Total||45.2||44.75||45.65|mg/L|Unionized||0.61||0.60||0.62|mg/L|||||||||Total||45.2||44.75||45.65|AI mg/L|Unionized||0.61||0.6||0.62|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|AMMONIA|425479|Concurrent control|Not coded||3 REPLICATES|| LIFESTG/CM//DOSES/NA mg/L//TESTID/1//OEF/TOXICITY SYMPTOMS////||||26.5*||27*|C||||7.3*||7.5*|mg/L||||6.9*||7.6*|||||||NR|   LIFESTG/CM//DOSES/NA mg/L//TESTID/1//OEF/TOXICITY SYMPTOMS////|Sangli,A.B., and V.V. Kanabur|84968|Acute Toxicity of Ammonia to a Freshwater Fish Lepidocephalichths guntea|Environ. Ecol.18(4): 874-876|2000|
1291579|7664417|Ammonia|A.R. grade (Analytical Reagent grade)|Unmeasured|Not coded||NR||NR||NR|Lepidocephalichthys guntea|Guntea Loach|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cobitidae|Lepidocephalichthys|guntea||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.50 TO 1.80 G,WTINT, 5.25 TO 5.78/|Renewal|Fresh water|Lab|NR|Total||41.6||41.10||42.19|mg/L|Unionized||0.56||0.55||0.56|mg/L|||||||||Total||41.6||41.1||42.19|AI mg/L|Unionized||0.56||0.55||0.56|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|AMMONIA|425479|Concurrent control|Not coded||3 REPLICATES|| LIFESTG/CM//DOSES/NA mg/L//TESTID/1//OEF/TOXICITY SYMPTOMS////||||26.5*||27*|C||||7.3*||7.5*|mg/L||||6.9*||7.6*|||||||NR|   LIFESTG/CM//DOSES/NA mg/L//TESTID/1//OEF/TOXICITY SYMPTOMS////|Sangli,A.B., and V.V. Kanabur|84968|Acute Toxicity of Ammonia to a Freshwater Fish Lepidocephalichths guntea|Environ. Ecol.18(4): 874-876|2000|
1157829|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Etheostoma spectabile|Orangethroat Darter|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Percidae|Etheostoma|spectabile||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Unionized||0.88||NR||NR|mg/L|||||||||||||||||Unionized||0.88||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|54343|Concurrent control|Not coded||2ND EXP RUN|ACCLIMATION| |||||||NR|||||||NR||7.8|||||||||||NR|   |Hazel,R.H., C.E. Burkhead, and D.G. Huggins|13785|Development of Water Quality Criteria for Ammonia and Total Residual Chlorine for the Protection of Aquatic Life in Two Johnson County, Kansas Streams|ASTM Spec. Tech. Publ.:381-388|1982|
1292322|7664417|Ammonia|A.R. grade (Analytical Reagent grade)|Unmeasured|Not coded||NR||NR||NR|Lepidocephalichthys guntea|Guntea Loach|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cobitidae|Lepidocephalichthys|guntea||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.50 TO 1.80 G,WTINT, 5.25 TO 5.78/|Renewal|Fresh water|Lab|NR|Total||43.6||43.21||43.99|mg/L|Unionized||0.59||0.58||0.60|mg/L|||||||||Total||43.6||43.21||43.99|AI mg/L|Unionized||0.59||0.58||0.6|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|AMMONIA|425479|Concurrent control|Not coded||3 REPLICATES|| LIFESTG/CM//DOSES/NA mg/L//TESTID/1//OEF/TOXICITY SYMPTOMS////||||26.5*||27*|C||||7.3*||7.5*|mg/L||||6.9*||7.6*|||||||NR|   LIFESTG/CM//DOSES/NA mg/L//TESTID/1//OEF/TOXICITY SYMPTOMS////|Sangli,A.B., and V.V. Kanabur|84968|Acute Toxicity of Ammonia to a Freshwater Fish Lepidocephalichths guntea|Environ. Ecol.18(4): 874-876|2000|
1018874|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Clarias batrachus|Walking Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Clariidae|Clarias|batrachus||Fish|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|50 G, 14 CM|Renewal|Fresh water|Lab|NR|Total||230*||NR||NR|ug/L|||||||||||||||||Total||0.23||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|59899|Insufficient|Not coded|||| ||||25||28|C|||||||SAT||7.5|||||||||||NR|   |Mukherjee,S., and S. Bhattacharya|668|Effects of Some Industrial Pollutants on Fish Brain Cholinesterase Activity|Environ. Physiol. Biochem.4:226-231|1974|
1292911|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Chanos chanos|Milkfish, Salmon-Herring|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Gonorhynchiformes|Chanidae|Chanos|chanos||Fish|Fingerling||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|2 TO 4 G,WTINT|Static|Fresh water|Lab|NR|Total||20.65||NR||NR|ppm|||||||||||||||||Total||20.65||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|AMMONIA|29144|Concurrent control|Not coded||3 REPLICATES, 3 RUNS|| DOSES/NA ppm//TESTID/1//|||||||NR|||||||NR|||||||||||||NR|   DOSES/NA ppm//TESTID/1//|Cruz,E.R., and G.L. Enriquez|4834|Gill Lesions Associated with Acute Exposure to Ammonia|Nat.Appl.Sci.Bull.34(1): 1-13|1982|
1157831|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Cyprinella lutrensis|Rainbow Dace|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinella|lutrensis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MILL CREEK SHINERS|Flow-through|Fresh water|Lab|NR|Unionized||2.60||2.34||2.88|mg/L|||||||||||||||||Unionized||2.6||2.34||2.88|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|28791|Concurrent control|Not coded|||ACCLIMATION| |||||||NR|||||||NR|||||||||||||NR|   |Hazel,R.H., C.E. Burkhead, and D.G. Huggins|13785|Development of Water Quality Criteria for Ammonia and Total Residual Chlorine for the Protection of Aquatic Life in Two Johnson County, Kansas Streams|ASTM Spec. Tech. Publ.:381-388|1982|
1195407|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Clarias batrachus|Walking Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Clariidae|Clarias|batrachus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Unionized||4250||NR||NR|ug/L|||||||||||||||||Unionized||4.25||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|59899|Not reported|Not coded|||| |||||||NR|||||||NR|||||||||||||NR|   |Krainara,T.|17533|Effects of Ammonia on Walking Catfish, Clarias batrachus (Linnaeus)|Abstracts of Master of Science Theses, Faculty of Fisheries, Kasetsart University, Bangkok, Thailand13:6|1988|
1197648|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Channa punctata|Snake-Head Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Channidae|Channa|punctata||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Formulation||103000||NR||NR|ug/L|||||||||||||||||Formulation||103||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|304456|Not reported|Not coded|||| |||||||NR|||||||NR|||||||||||||NR|   |Mitra,S.|17837|C-Reactive Protein in the Freshwater Teleost, Channa punctatus: Interaction with Xenobiotics|Ph.D. Thesis (Synopsis), Visva-Bharah Univ., Santiniketan, India:4 p.|1991|
1157828|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Etheostoma spectabile|Orangethroat Darter|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Percidae|Etheostoma|spectabile||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Unionized||0.74||NR||NR|mg/L|||||||||||||||||Unionized||0.74||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|54343|Concurrent control|Not coded||1ST EXP RUN|ACCLIMATION| |||||||NR|||||||NR||8.4|||||||||||NR|   |Hazel,R.H., C.E. Burkhead, and D.G. Huggins|13785|Development of Water Quality Criteria for Ammonia and Total Residual Chlorine for the Protection of Aquatic Life in Two Johnson County, Kansas Streams|ASTM Spec. Tech. Publ.:381-388|1982|
1217666|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Nothobranchius guentheri|Killifish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Nothobranchius|guentheri||Fish|Fry||24||NR||NR|Hours post hatch|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Unionized||1.2||1.0||1.4|mg/L|||||||||||||||||Unionized||1.2||1||1.4|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|451738|Concurrent control|Not coded|||| ||25|||||C|||||||NR||||7.75||7.82|||||||NR|   |Shedd,T.R., M.W. Widder, M.W. Toussaint, M.C. Sunkel, and E. Hull|20487|Evaluation of the Annual Killifish Nothobranchius guentheri as a Tool for Rapid Acute Toxicity Screening|Environ. Toxicol. Chem.18(10): 2258-2261|1999|
1291578|7664417|Ammonia|A.R. grade (Analytical Reagent grade)|Unmeasured|Not coded||NR||NR||NR|Lepidocephalichthys guntea|Guntea Loach|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cobitidae|Lepidocephalichthys|guntea||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.50 TO 1.80 G,WTINT, 5.25 TO 5.78/|Renewal|Fresh water|Lab|NR|Total||42.4||42.02||42.70|mg/L|Unionized||0.57||0.56||0.58|mg/L|||||||||Total||42.4||42.02||42.7|AI mg/L|Unionized||0.57||0.56||0.58|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|AMMONIA|425479|Concurrent control|Not coded||3 REPLICATES|| LIFESTG/CM//DOSES/NA mg/L//TESTID/1//OEF/TOXICITY SYMPTOMS////||||26.5*||27*|C||||7.3*||7.5*|mg/L||||6.9*||7.6*|||||||NR|   LIFESTG/CM//DOSES/NA mg/L//TESTID/1//OEF/TOXICITY SYMPTOMS////|Sangli,A.B., and V.V. Kanabur|84968|Acute Toxicity of Ammonia to a Freshwater Fish Lepidocephalichths guntea|Environ. Ecol.18(4): 874-876|2000|
1018873|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Channa punctata|Snake-Head Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Channidae|Channa|punctata||Fish|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|60 G, 15 CM|Renewal|Fresh water|Lab|NR|Total||170*||NR||NR|ug/L|||||||||||||||||Total||0.17||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|304456|Insufficient|Not coded|||| ||||25||28|C|||||||SAT||7.5|||||||||||NR|   |Mukherjee,S., and S. Bhattacharya|668|Effects of Some Industrial Pollutants on Fish Brain Cholinesterase Activity|Environ. Physiol. Biochem.4:226-231|1974|
1106797|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8.25(6.3-11.0) MM|Static|Fresh water|Lab|NR|Total||79.0||NR||NR|mg/L|Unionized||1.35||NR||NR|mg/L|||||||||Total||79||NR||NR|AI mg/L|Unionized||1.35||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|8081|Not reported|Not coded|||MIXTURE| ||77|||||F||||6.60||8.20|mg/L||||7.40||7.50|||||||NR|   |Rubin,A.J., and M.A. Elmaraghy|7898|Studies on the Toxicity of Ammonia, Nitrate and Their Mixtures to the Common Guppy|Water Resour.Ctr.Rep.No.490, Ohio State Univ., Columbus, OH:47 p.|1976|
1106801|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8.70(6.8-10.6) MM|Static|Fresh water|Lab|NR|Total||94.0||NR||NR|mg/L|Unionized||1.57||NR||NR|mg/L|||||||||Total||94||NR||NR|AI mg/L|Unionized||1.57||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|8081|Not reported|Not coded|||MIXTURE| ||77|||||F||||7.10||8.20|mg/L||||7.40||7.50|||||||NR|   |Rubin,A.J., and M.A. Elmaraghy|7898|Studies on the Toxicity of Ammonia, Nitrate and Their Mixtures to the Common Guppy|Water Resour.Ctr.Rep.No.490, Ohio State Univ., Columbus, OH:47 p.|1976|
1292512|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||30||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|1.0|<|1.5|ppm|||||||||||||||||Unionized||NR|>|1|<|1.5|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/20/30/50/75/100 ppm//TESTID/2//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////||20*|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/20/30/50/75/100 ppm//TESTID/2//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1072360|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Ictalurus punctatus|Channel Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ictalurus|punctatus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||1530*||NR||NR|ug/L|||||||||||||||||Total||1.53||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|7998|Insufficient|Not coded|||EFFECTS ON PLASMA & TISSUE ELECTROLYTES ALSO EVALUATED| |||||||NR|||||||NR|||||||||||||NR|   |Vaughn,R.E., and B.A. Simco|5688|Effects of Ammonia on Channel Catfish, Ictalurus punctatus|ASB Bull.24(2): 92|1977|
1106804|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8.70(6.8-10.6) MM|Static|Fresh water|Lab|NR|Total||71.1||NR||NR|mg/L|Unionized||1.19||NR||NR|mg/L|||||||||Total||71.1||NR||NR|AI mg/L|Unionized||1.19||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8081|Not reported|Not coded|||MIXTURE| ||77|||||F||||7.10||8.20|mg/L||||7.40||7.50|||||||NR|   |Rubin,A.J., and M.A. Elmaraghy|7898|Studies on the Toxicity of Ammonia, Nitrate and Their Mixtures to the Common Guppy|Water Resour.Ctr.Rep.No.490, Ohio State Univ., Columbus, OH:47 p.|1976|
1106796|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8.0(7.1-11.0) MM|Static|Fresh water|Lab|NR|Total||128.2||NR||NR|mg/L|Unionized||1.21||NR||NR|mg/L|||||||||Total||128.2||NR||NR|AI mg/L|Unionized||1.21||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8081|Not reported|Not coded|||MIXTURE| ||77|||||F||||6.80||8.20|mg/L||||6.95||7.50|||||||NR|   |Rubin,A.J., and M.A. Elmaraghy|7898|Studies on the Toxicity of Ammonia, Nitrate and Their Mixtures to the Common Guppy|Water Resour.Ctr.Rep.No.490, Ohio State Univ., Columbus, OH:47 p.|1976|
1157832|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Unionized||1.17||NR||NR|mg/L|||||||||||||||||Unionized||1.17||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|13106|Concurrent control|Not coded|||ACCLIMATION| |||||||NR|||||||NR|||||||||||||NR|   |Hazel,R.H., C.E. Burkhead, and D.G. Huggins|13785|Development of Water Quality Criteria for Ammonia and Total Residual Chlorine for the Protection of Aquatic Life in Two Johnson County, Kansas Streams|ASTM Spec. Tech. Publ.:381-388|1982|
