"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1167581|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||40.0||32.0||50.1|ug/L|||||||||||||||||Total||0.04||0.032||0.0501|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||30||NR||NR|Day(s)|Not reported|NR|92525|Concurrent control|Not coded||FED|CANNIBALISM, PREY, PREFERENCE| ||16.0|||||C|>|80|||||%||6.9||||||332.5|||||umhos/cm|   |Ham,L., R. Quinn, and D. Pascoe|14932|Effects of Cadmium on the Predator-Prey Interaction Between the Turbellarian Dendrocoelum lacteum (Muller, 1774) and the Isopod Crustacean Asellus|Arch. Environ. Contam. Toxicol.29(3): 358-365|1995|
1136523|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Simocephalus vetulus|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Simocephalus|vetulus||Crustaceans|Not reported|<|24||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||24||19||30|ug/L|||||||||||||||||Total||0.024||0.019||0.03|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|77651|Satisfactory|Not coded|||CULTURING METHODOLOGY, EFFLUENT TEST RESULTS RPTD| |||||||NR|||||||NR||||7.2||7.4|||||||NR|   |Mount,D.I., and T.J. Norberg|11181|A Seven-Day Life-Cycle Cladoceran Toxicity Test|Environ. Toxicol. Chem.3(3): 425-434|1984|
1167588|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||33.0||24.8||44.0|ug/L|||||||||||||||||Total||0.033||0.0248||0.044|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||30||NR||NR|Day(s)|Not reported|NR|92525|Concurrent control|Not coded||STARVED|CANNIBALISM, PREY, PREFERENCE| ||16.0|||||C|>|80|||||%||6.9||||||332.5|||||umhos/cm|   |Ham,L., R. Quinn, and D. Pascoe|14932|Effects of Cadmium on the Predator-Prey Interaction Between the Turbellarian Dendrocoelum lacteum (Muller, 1774) and the Isopod Crustacean Asellus|Arch. Environ. Contam. Toxicol.29(3): 358-365|1995|
1143119|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|3.52 MM|Renewal|Fresh water|Lab|NR|Total||230||105||510|ug/L|||||||||||||||||Total||0.23||0.105||0.51|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY 260 US/CM|LT50, TESTS WITH PRE-EXPOSED JUVENILES RPTD| ||11|||||C|>|90|||||%||7.83|||||||||||NR|   |Green,D.W.J., K.A. Williams, and D. Pascoe|11953|The Acute and Chronic Toxicity of Cadmium to Different Life History Stages of the Freshwater Crustacean Asellus aquaticus (L)|Arch. Environ. Contam. Toxicol.15(5): 465-471|1986|
1143108|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Embryo||C||NR||NR|Stage|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||2000||NR||NR|ug/L|||||||||||||||||Total||2||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY 260 US/CM|LT50, TESTS WITH PRE-EXPOSED JUVENILES RPTD| ||11|||||C|>|90|||||%||7.83|||||||||||NR|   |Green,D.W.J., K.A. Williams, and D. Pascoe|11953|The Acute and Chronic Toxicity of Cadmium to Different Life History Stages of the Freshwater Crustacean Asellus aquaticus (L)|Arch. Environ. Contam. Toxicol.15(5): 465-471|1986|
1167576|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||87.8||53.0||145.5|ug/L|||||||||||||||||Total||0.0878||0.053||0.1455|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||6||NR||NR|Day(s)|Not reported|NR|92525|Concurrent control|Not coded||STARVED|CANNIBALISM, PREY, PREFERENCE| ||16.0|||||C|>|80|||||%||6.9||||||332.5|||||umhos/cm|   |Ham,L., R. Quinn, and D. Pascoe|14932|Effects of Cadmium on the Predator-Prey Interaction Between the Turbellarian Dendrocoelum lacteum (Muller, 1774) and the Isopod Crustacean Asellus|Arch. Environ. Contam. Toxicol.29(3): 358-365|1995|
1167580|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||42.0||32.8||53.8|ug/L|||||||||||||||||Total||0.042||0.0328||0.0538|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||25||NR||NR|Day(s)|Not reported|NR|92525|Concurrent control|Not coded||FED|CANNIBALISM, PREY, PREFERENCE| ||16.0|||||C|>|80|||||%||6.9||||||332.5|||||umhos/cm|   |Ham,L., R. Quinn, and D. Pascoe|14932|Effects of Cadmium on the Predator-Prey Interaction Between the Turbellarian Dendrocoelum lacteum (Muller, 1774) and the Isopod Crustacean Asellus|Arch. Environ. Contam. Toxicol.29(3): 358-365|1995|
1167583|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||33.2||26.8||41.2|ug/L|||||||||||||||||Total||0.0332||0.0268||0.0412|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||40||NR||NR|Day(s)|Not reported|NR|92525|Concurrent control|Not coded||FED|CANNIBALISM, PREY, PREFERENCE| ||16.0|||||C|>|80|||||%||6.9||||||332.5|||||umhos/cm|   |Ham,L., R. Quinn, and D. Pascoe|14932|Effects of Cadmium on the Predator-Prey Interaction Between the Turbellarian Dendrocoelum lacteum (Muller, 1774) and the Isopod Crustacean Asellus|Arch. Environ. Contam. Toxicol.29(3): 358-365|1995|
1167590|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||28.7||22.6||36.6|ug/L|||||||||||||||||Total||0.0287||0.0226||0.0366|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||40||NR||NR|Day(s)|Not reported|NR|92525|Concurrent control|Not coded||STARVED|CANNIBALISM, PREY, PREFERENCE| ||16.0|||||C|>|80|||||%||6.9||||||332.5|||||umhos/cm|   |Ham,L., R. Quinn, and D. Pascoe|14932|Effects of Cadmium on the Predator-Prey Interaction Between the Turbellarian Dendrocoelum lacteum (Muller, 1774) and the Isopod Crustacean Asellus|Arch. Environ. Contam. Toxicol.29(3): 358-365|1995|
1143117|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|2.30 MM|Renewal|Fresh water|Lab|NR|Total||170||92||315|ug/L|||||||||||||||||Total||0.17||0.092||0.315|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY 260 US/CM|LT50, TESTS WITH PRE-EXPOSED JUVENILES RPTD| ||11|||||C|>|90|||||%||7.83|||||||||||NR|   |Green,D.W.J., K.A. Williams, and D. Pascoe|11953|The Acute and Chronic Toxicity of Cadmium to Different Life History Stages of the Freshwater Crustacean Asellus aquaticus (L)|Arch. Environ. Contam. Toxicol.15(5): 465-471|1986|
1143115|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.60 MM|Renewal|Fresh water|Lab|NR|Total||150||79||285|ug/L|||||||||||||||||Total||0.15||0.079||0.285|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY 260 US/CM|LT50, TESTS WITH PRE-EXPOSED JUVENILES RPTD| ||11|||||C|>|90|||||%||7.83|||||||||||NR|   |Green,D.W.J., K.A. Williams, and D. Pascoe|11953|The Acute and Chronic Toxicity of Cadmium to Different Life History Stages of the Freshwater Crustacean Asellus aquaticus (L)|Arch. Environ. Contam. Toxicol.15(5): 465-471|1986|
1146261|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Cypris subglobosa|Ostracod|Animalia|Arthropoda|Crustacea||Ostracoda|Podocopida|Cyprididae|Cypris|subglobosa||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||687.4||550||920|ug/L|||||||||||||||||Total||0.6874||0.55||0.92|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR||Insufficient|Not coded|||LC16, LC84 RPTD| |||||||NR|||||||NR|||||||||||||NR|   |Vardia,H.K., P.S. Rao, and V.S. Durve|12365|Effect of Copper, Cadmium and Zinc on Fish-Food Organisms, Daphnia lumholtzi and Cypris subglobosa|Proc. Indian Acad. Sci. Anim. Sci.97(2): 175-180|1988|
1143971|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-10 MM|Flow-through|Fresh water|Lab|NR|Total||11000||NR||NR|ug/L|||||||||||||||||Total||11||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TIME RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|92525|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1143116|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|2.30 MM|Renewal|Fresh water|Lab|NR|Total||175||NR||NR|ug/L|||||||||||||||||Total||0.175||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY 260 US/CM|LT50, TESTS WITH PRE-EXPOSED JUVENILES RPTD| ||11|||||C|>|90|||||%||7.83|||||||||||NR|   |Green,D.W.J., K.A. Williams, and D. Pascoe|11953|The Acute and Chronic Toxicity of Cadmium to Different Life History Stages of the Freshwater Crustacean Asellus aquaticus (L)|Arch. Environ. Contam. Toxicol.15(5): 465-471|1986|
1143123|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|9.87 MM|Renewal|Fresh water|Lab|NR|Total||600||NR||NR|ug/L|||||||||||||||||Total||0.6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded|||LT50, TESTS WITH PRE-EXPOSED JUVENILES RPTD| ||11|||||C|>|90|||||%||7.83||||||260|||||umhos/cm|   |Green,D.W.J., K.A. Williams, and D. Pascoe|11953|The Acute and Chronic Toxicity of Cadmium to Different Life History Stages of the Freshwater Crustacean Asellus aquaticus (L)|Arch. Environ. Contam. Toxicol.15(5): 465-471|1986|
1167575|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||96.8||72.5||129.2|ug/L|||||||||||||||||Total||0.0968||0.0725||0.1292|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||6||NR||NR|Day(s)|Not reported|NR|92525|Concurrent control|Not coded||FED|CANNIBALISM, PREY, PREFERENCE| ||16.0|||||C|>|80|||||%||6.9||||||332.5|||||umhos/cm|   |Ham,L., R. Quinn, and D. Pascoe|14932|Effects of Cadmium on the Predator-Prey Interaction Between the Turbellarian Dendrocoelum lacteum (Muller, 1774) and the Isopod Crustacean Asellus|Arch. Environ. Contam. Toxicol.29(3): 358-365|1995|
1143113|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Juvenile||30||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|1.35 MM|Renewal|Fresh water|Lab|NR|Total||53||28||105|ug/L|||||||||||||||||Total||0.053||0.028||0.105|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY 260 US/CM|LT50, TESTS WITH PRE-EXPOSED JUVENILES RPTD| ||11|||||C|>|90|||||%||7.83|||||||||||NR|   |Green,D.W.J., K.A. Williams, and D. Pascoe|11953|The Acute and Chronic Toxicity of Cadmium to Different Life History Stages of the Freshwater Crustacean Asellus aquaticus (L)|Arch. Environ. Contam. Toxicol.15(5): 465-471|1986|
1143112|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Juvenile||30||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|1.35 MM|Renewal|Fresh water|Lab|NR|Total||80||NR||NR|ug/L|||||||||||||||||Total||0.08||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY 260 US/CM|LT50, TESTS WITH PRE-EXPOSED JUVENILES RPTD| ||11|||||C|>|90|||||%||7.83|||||||||||NR|   |Green,D.W.J., K.A. Williams, and D. Pascoe|11953|The Acute and Chronic Toxicity of Cadmium to Different Life History Stages of the Freshwater Crustacean Asellus aquaticus (L)|Arch. Environ. Contam. Toxicol.15(5): 465-471|1986|
1143109|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Embryo||C||NR||NR|Stage|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total|>|1750||NR||NR|ug/L|||||||||||||||||Total|>|1.75||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY 260 US/CM|LT50, TESTS WITH PRE-EXPOSED JUVENILES RPTD| ||11|||||C|>|90|||||%||7.83|||||||||||NR|   |Green,D.W.J., K.A. Williams, and D. Pascoe|11953|The Acute and Chronic Toxicity of Cadmium to Different Life History Stages of the Freshwater Crustacean Asellus aquaticus (L)|Arch. Environ. Contam. Toxicol.15(5): 465-471|1986|
1167584|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||53.8||38.4||75.5|ug/L|||||||||||||||||Total||0.0538||0.0384||0.0755|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||10||NR||NR|Day(s)|Not reported|NR|92525|Concurrent control|Not coded||STARVED|CANNIBALISM, PREY, PREFERENCE| ||16.0|||||C|>|80|||||%||6.9||||||332.5|||||umhos/cm|   |Ham,L., R. Quinn, and D. Pascoe|14932|Effects of Cadmium on the Predator-Prey Interaction Between the Turbellarian Dendrocoelum lacteum (Muller, 1774) and the Isopod Crustacean Asellus|Arch. Environ. Contam. Toxicol.29(3): 358-365|1995|
1143111|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Embryo||D||NR||NR|Stage|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||240||130||440|ug/L|||||||||||||||||Total||0.24||0.13||0.44|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY 260 US/CM|LT50, TESTS WITH PRE-EXPOSED JUVENILES RPTD| ||11|||||C|>|90|||||%||7.83|||||||||||NR|   |Green,D.W.J., K.A. Williams, and D. Pascoe|11953|The Acute and Chronic Toxicity of Cadmium to Different Life History Stages of the Freshwater Crustacean Asellus aquaticus (L)|Arch. Environ. Contam. Toxicol.15(5): 465-471|1986|
1143120|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|5.92 MM|Renewal|Fresh water|Lab|NR|Total||540||NR||NR|ug/L|||||||||||||||||Total||0.54||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|92525|Insufficient|Not coded||CONDUCTIVITY 260 US/CM|LT50, TESTS WITH PRE-EXPOSED JUVENILES RPTD| ||11|||||C|>|90|||||%||7.83|||||||||||NR|   |Green,D.W.J., K.A. Williams, and D. Pascoe|11953|The Acute and Chronic Toxicity of Cadmium to Different Life History Stages of the Freshwater Crustacean Asellus aquaticus (L)|Arch. Environ. Contam. Toxicol.15(5): 465-471|1986|
1143974|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Asellus aquaticus|Aquatic Sowbug|Animalia|Arthropoda|Crustacea||Malacostraca|Isopoda|Asellidae|Asellus|aquaticus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-10 MM|Flow-through|Fresh water|Lab|NR|Total||3600||NR||NR|ug/L|||||||||||||||||Total||3.6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/CONC RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|92525|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1184100|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Palaemon adspersus|Baltic Prawn|Animalia|Arthropoda|Crustacea||Malacostraca|Decapoda|Palaemonidae|Palaemon|adspersus||Crustaceans|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||6000||NR||NR|ug/L|||||||||||||||||Total||6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||40||NR||NR|Day(s)|Not reported|NR|1169710|Not reported|Not coded|||| |||||||NR|||||||NR|||||||||||||NR|   |Papoutsoglou,S.E., and D. Abel|16240|Studies on the Lethal and Sublethal Effects of Cadmium on Some Commercially Cultured Species of the Mediterranean|MAP Tech. Rep. Ser.48:33-43|1993|
